Time,Altitude ,Pressure,Velocity,Tempurature,Events,Voltage
24.55,10358.08,669.6,18.19048,81.86,-,9.101517
24.6,10358.08,669.6,18.19048,81.86,-,9.101517
24.65,10358.08,669.6,18.19048,81.86,-,9.101517
24.7,10358.08,669.6,18.19048,81.86,-,9.101517
24.75,10358.08,669.6,14.57143,81.86,-,9.101517
24.8,10358.08,669.6,14.57143,81.86,-,9.101517
24.85,10358.08,669.6,14.57143,81.86,-,9.101517
24.9,10358.08,669.6,14.57143,81.86,-,9.101517
24.95,10358.08,669.6,10.95238,81.86,-,9.101517
25,10358.08,669.6,10.95238,81.68,-,9.101517
25.05,10358.08,669.6,10.95238,81.68,-,9.101517
25.1,10358.08,669.6,10.95238,81.68,-,9.101517
25.15,10358.08,669.6,10.95238,81.68,-,9.101517
25.2,10354.26,669.7,10.95238,81.68,-,9.101517
25.25,10350.45,669.8,296.6667,81.68,-,9.101517
25.3,10350.45,669.8,282.2857,81.68,-,9.101517
25.35,10350.45,669.8,-3.571429,81.68,-,9.101517
25.4,10350.45,669.8,-10.85714,81.68,-,9.101517
25.45,10350.45,669.8,-10.85714,81.68,-,9.101517
25.5,10354.26,669.7,-3.619048,81.68,-,9.101517
25.55,10361.9,669.5,3.666667,81.68,-,9.101517
25.6,10361.9,669.5,3.666667,81.68,-,9.101517
25.65,10369.54,669.3,10.95238,81.68,-,9.101517
25.7,10373.36,669.2,14.57143,81.68,-,9.101517
25.75,10369.54,669.3,10.95238,81.68,-,9.101517
25.8,10369.54,669.3,10.95238,81.68,-,9.101517
25.85,10358.08,669.6,0.04761905,81.68,-,9.101517
25.9,10350.45,669.8,-7.238095,81.68,-,9.101517
25.95,10346.63,669.9,-10.85714,81.68,-,9.101517
26,10342.81,670,-14.47619,81.68,-,9.120965
26.05,10339,670.1,-18.09524,81.68,-,9.120965
26.1,10342.81,670,-14.47619,81.68,-,9.120965
26.15,10350.45,669.8,-7.190476,81.68,-,9.120965
26.2,10350.45,669.8,-7.190476,81.68,-,9.120965
26.25,10350.45,669.8,-3.571429,81.68,-,9.120965
26.3,10346.63,669.9,-3.571429,81.68,-,9.120965
26.35,10339,670.1,-10.85714,81.68,-,9.120965
26.4,10335.18,670.2,-14.47619,81.68,-,9.120965
26.45,10331.37,670.3,-18.09524,81.68,-,9.120965
26.5,10335.18,670.2,-14.47619,81.68,-,9.120965
26.55,10339,670.1,-14.47619,81.68,-,9.120965
26.6,10339,670.1,-21.76191,81.68,-,9.120965
26.65,10339,670.1,-21.76191,81.68,-,9.120965
26.7,10335.18,670.2,-32.66667,81.68,-,9.120965
26.75,10327.55,670.4,-43.57143,81.68,-,9.120965
26.8,10323.74,670.5,-43.57143,81.68,-,9.120965
26.85,10327.55,670.4,-39.95238,81.68,-,9.120965
26.9,10323.74,670.5,-32.66667,81.68,-,9.120965
26.95,10323.74,670.5,-25.38095,81.68,-,9.120965
27,10323.74,670.5,-21.76191,81.68,-,9.101517
27.05,10319.93,670.6,-21.76191,81.68,-,9.101517
27.1,10319.93,670.6,-18.14286,81.68,-,9.101517
27.15,10316.11,670.7,-25.38095,81.68,-,9.101517
27.2,10312.3,670.8,-36.28571,81.68,-,9.101517
27.25,10304.68,671,-43.52381,81.68,-,9.101517
27.3,10300.87,671.1,-47.14286,81.68,-,9.101517
27.35,10297.05,671.2,-47.14286,81.68,-,9.101517
27.4,10293.24,671.3,-43.47619,81.68,-,9.101517
27.45,10289.43,671.4,-43.47619,81.68,-,9.101517
27.5,10297.05,671.2,-32.61905,81.68,-,9.101517
27.55,10293.24,671.3,-39.85714,81.68,-,9.101517
27.6,10285.63,671.5,-50.71429,81.68,-,9.101517
27.65,10281.82,671.6,-54.33333,81.68,-,9.101517
27.7,10289.43,671.4,-47.09524,81.68,-,9.101517
27.75,10281.82,671.6,-50.71429,81.68,-,9.101517
27.8,10278.01,671.7,-47.04762,81.68,-,9.101517
27.85,10274.2,671.8,-47.04762,81.68,-,9.101517
27.9,10270.39,671.9,-54.28571,81.68,-,9.101517
27.95,10274.2,671.8,-47.04762,81.68,-,9.101517
28,10274.2,671.8,-47.04762,81.68,-,9.140412
28.05,10266.58,672,-54.28571,81.68,-,9.140412
28.1,10262.78,672.1,-54.28571,81.68,-,9.140412
28.15,10255.17,672.3,-61.52381,81.68,-,9.140412
28.2,10251.36,672.4,-61.52381,81.68,-,9.140412
28.25,10251.36,672.4,-57.90476,81.68,-,9.140412
28.3,10247.56,672.5,-54.28571,81.68,-,9.140412
28.35,10251.36,672.4,-47.04762,81.68,-,9.140412
28.4,10251.36,672.4,-43.42857,81.68,-,9.140412
28.45,10251.36,672.4,-39.80952,81.68,-,9.140412
28.5,10251.36,672.4,-36.19048,81.68,-,9.140412
28.55,10255.17,672.3,-39.80952,81.68,-,9.140412
28.6,10251.36,672.4,-39.80952,81.68,-,9.140412
28.65,10247.56,672.5,-36.19048,81.68,-,9.140412
28.7,10236.15,672.8,-43.42857,81.68,-,9.140412
28.75,10232.34,672.9,-54.28571,81.68,-,9.140412
28.8,10239.95,672.7,-39.80952,81.68,-,9.140412
28.85,10236.15,672.8,-39.80952,81.68,-,9.140412
28.9,10243.75,672.6,-28.95238,81.68,-,9.140412
28.95,10239.95,672.7,-28.95238,81.68,-,9.140412
29,10239.95,672.7,-32.57143,81.68,-,9.120965
29.05,10239.95,672.7,-32.57143,81.68,-,9.120965
29.1,10228.54,673,-36.19048,81.68,-,9.120965
29.15,10232.34,672.9,-28.95238,81.68,-,9.120965
29.2,10247.56,672.5,-7.238095,81.68,-,9.120965
29.25,10205.74,673.6,-43.42857,81.68,-,9.120965
29.3,10198.14,673.8,-50.66667,81.68,-,9.120965
29.35,10190.54,674,-54.28571,81.68,-,9.120965
29.4,10182.95,674.2,-65.14286,81.68,-,9.120965
29.45,10205.74,673.6,-43.42857,81.68,-,9.120965
29.5,10194.34,673.9,-54.28571,81.68,-,9.120965
29.55,10167.76,674.6,-79.57143,81.68,-,9.120965
29.6,10163.97,674.7,-86.80952,81.68,-,9.120965
29.65,10156.38,674.9,-90.42857,81.68,-,9.120965
29.7,10160.17,674.8,-83.19048,81.68,-,9.120965
29.75,10160.17,674.8,-72.33334,81.68,-,9.120965
29.8,10156.38,674.9,-72.33334,81.68,-,9.120965
29.85,10156.38,674.9,-79.57143,81.68,-,9.120965
29.9,10156.38,674.9,-75.95238,81.68,-,9.120965
29.95,10141.21,675.3,-97.61905,81.68,-,9.120965
30,10133.63,675.5,-101.2381,81.68,-,9.120965
30.05,10126.05,675.7,-108.4762,81.68,-,9.120965
30.1,10118.47,675.9,-115.7143,81.68,-,9.120965
30.15,10122.26,675.8,-101.2381,81.68,-,9.120965
30.2,10126.05,675.7,-101.2381,81.68,-,9.120965
30.25,10122.26,675.8,-119.3333,81.68,-,9.120965
30.3,10110.89,676.1,-90.33334,81.68,-,9.120965
30.35,10107.1,676.2,-86.71429,81.68,-,9.120965
30.4,10114.68,676,-72.2381,81.68,-,9.120965
30.45,10114.68,676,-65,81.68,-,9.120965
30.5,10114.68,676,-86.71429,81.68,-,9.120965
30.55,10133.63,675.5,-57.80952,81.68,-,9.120965
30.6,10141.21,675.3,-25.28572,81.68,-,9.120965
30.65,10122.26,675.8,-39.71429,81.68,-,9.120965
30.7,10103.32,676.3,-50.52381,81.68,-,9.120965
30.75,10107.1,676.2,-50.52381,81.68,-,9.120965
30.8,10110.89,676.1,-46.90476,81.68,-,9.120965
30.85,10099.53,676.4,-54.09524,81.68,-,9.120965
30.9,10110.89,676.1,-43.28571,81.68,-,9.120965
30.95,10126.05,675.7,-28.85714,81.68,-,9.120965
31,10126.05,675.7,-14.42857,81.5,-,9.120965
31.05,10095.74,676.5,-36.04762,81.5,-,9.120965
31.1,10076.82,677,-46.85714,81.5,-,9.120965
31.15,10084.38,676.8,-32.42857,81.5,-,9.120965
31.2,10069.25,677.2,-50.47619,81.5,-,9.120965
31.25,10069.25,677.2,-54.09524,81.5,-,9.120965
31.3,10088.17,676.7,-32.47619,81.5,-,9.120965
31.35,10095.74,676.5,-14.47619,81.5,-,9.120965
31.4,10073.03,677.1,-32.47619,81.5,-,9.120965
31.45,10050.34,677.7,-61.33333,81.5,-,9.120965
31.5,10042.78,677.9,-68.52381,81.5,-,9.120965
31.55,10031.44,678.2,-79.33334,81.5,-,9.120965
31.6,10020.11,678.5,-108.1905,81.5,-,9.120965
31.65,10020.11,678.5,-115.4286,81.5,-,9.120965
31.7,10023.88,678.4,-93.7619,81.5,-,9.120965
31.75,10023.88,678.4,-75.71429,81.5,-,9.120965
31.8,10027.66,678.3,-75.71429,81.5,-,9.120965
31.85,10035.22,678.1,-72.14286,81.5,-,9.120965
31.9,10046.56,677.8,-50.52381,81.5,-,9.120965
31.95,10035.22,678.1,-72.14286,81.5,-,9.120965
32,10027.66,678.3,-93.7619,81.5,-,9.15986
32.05,10023.88,678.4,-97.38095,81.5,-,9.15986
32.1,10023.88,678.4,-68.52381,81.5,-,9.15986
32.15,10012.55,678.7,-61.28571,81.5,-,9.15986
32.2,10012.55,678.7,-68.47619,81.5,-,9.15986
32.25,10001.23,679,-64.85714,81.5,-,9.15986
32.3,9986.128,679.4,-79.2381,81.5,-,9.15986
32.35,9989.903,679.3,-93.61905,81.5,-,9.15986
32.4,9989.903,679.3,-100.8095,81.5,-,9.15986
32.45,9986.128,679.4,-82.80952,81.5,-,9.15986
32.5,9986.128,679.4,-61.19048,81.5,-,9.15986
32.55,9971.04,679.8,-68.38095,81.5,-,9.15986
32.6,9974.812,679.7,-54,81.5,-,9.15986
32.65,9967.268,679.9,-50.38095,81.5,-,9.15986
32.7,9967.268,679.9,-50.38095,81.5,-,9.15986
32.75,9963.498,680,-57.57143,81.5,-,9.15986
32.8,9959.729,680.1,-61.14286,81.5,-,9.15986
32.85,9963.498,680,-61.19048,81.5,-,9.15986
32.9,9967.268,679.9,-64.80952,81.5,-,9.15986
32.95,9967.268,679.9,-75.61905,81.5,-,9.15986
33,9963.498,680,-68.38095,81.68,-,9.140412
33.05,9948.419,680.4,-75.57143,81.68,-,9.140412
33.1,9933.349,680.8,-86.28571,81.68,-,9.140412
33.15,9929.581,680.9,-89.85714,81.68,-,9.140412
33.2,9933.349,680.8,-75.47619,81.68,-,9.140412
33.25,9937.115,680.7,-71.90476,81.68,-,9.140412
33.3,9937.115,680.7,-61.09524,81.68,-,9.140412
33.35,9948.419,680.4,-35.95238,81.68,-,9.140412
33.4,9959.729,680.1,-28.80952,81.68,-,9.140412
33.45,9944.651,680.5,-43.19048,81.68,-,9.140412
33.5,9937.115,680.7,-46.76191,81.68,-,9.140412
33.55,9925.815,681,-57.52381,81.68,-,9.140412
33.6,9910.754,681.4,-57.47619,81.68,-,9.140412
33.65,9895.702,681.8,-75.38095,81.68,-,9.140412
33.7,9884.417,682.1,-78.95238,81.68,-,9.140412
33.75,9884.417,682.1,-78.95238,81.68,-,9.140412
33.8,9884.417,682.1,-75.38095,81.68,-,9.140412
33.85,9873.134,682.4,-82.57143,81.68,-,9.140412
33.9,9876.896,682.3,-82.57143,81.68,-,9.140412
33.95,9876.896,682.3,-86.14286,81.68,-,9.140412
34,9873.134,682.4,-89.71429,81.68,-,9.120965
34.05,9865.617,682.6,-93.28571,81.68,-,9.120965
34.1,9858.1,682.8,-86.04762,81.68,-,9.120965
34.15,9846.828,683.1,-82.42857,81.68,-,9.120965
34.2,9839.315,683.3,-86,81.68,-,9.120965
34.25,9839.315,683.3,-89.57143,81.68,-,9.120965
34.3,9839.315,683.3,-93.14286,81.68,-,9.120965
34.35,9835.559,683.4,-96.71429,81.68,-,9.120965
34.4,9839.315,683.3,-103.9048,81.68,-,9.120965
34.45,9850.585,683,-103.9524,81.68,-,9.120965
34.5,9850.585,683,-89.57143,81.68,-,9.120965
34.55,9854.341,682.9,-78.80952,81.68,-,9.120965
34.6,9843.071,683.2,-78.7619,81.68,-,9.120965
34.65,9839.315,683.3,-68,81.68,-,9.120965
34.7,9843.071,683.2,-50.09524,81.68,-,9.120965
34.75,9835.559,683.4,-46.47619,81.68,-,9.120965
34.8,9820.543,683.8,-60.76191,81.68,-,9.120965
34.85,9813.036,684,-67.90476,81.68,-,9.120965
34.9,9801.78,684.3,-67.85714,81.68,-,9.120965
34.95,9786.778,684.7,-85.71429,81.68,-,9.120965
35,9783.029,684.8,-89.28571,81.5,-,9.140412
35.05,9779.279,684.9,-89.28571,81.5,-,9.140412
35.1,9775.532,685,-85.71429,81.5,-,9.140412
35.15,9768.036,685.2,-85.71429,81.5,-,9.140412
35.2,9768.036,685.2,-75,81.5,-,9.140412
35.25,9760.542,685.4,-75,81.5,-,9.140412
35.3,9760.542,685.4,-75,81.5,-,9.140412
35.35,9756.796,685.5,-78.57143,81.5,-,9.140412
35.4,9753.052,685.6,-78.57143,81.5,-,9.140412
35.45,9749.305,685.7,-85.71429,81.5,-,9.140412
35.5,9745.561,685.8,-100,81.5,-,9.140412
35.55,9741.815,685.9,-103.5714,81.5,-,9.140412
35.6,9738.072,686,-110.7143,81.5,-,9.140412
35.65,9741.815,685.9,-96.42857,81.5,-,9.140412
35.7,9749.305,685.7,-85.71429,81.5,-,9.140412
35.75,9749.305,685.7,-89.28571,81.5,-,9.140412
35.8,9745.561,685.8,-85.71429,81.5,-,9.140412
35.85,9734.329,686.1,-82.14286,81.5,-,9.140412
35.9,9738.072,686,-71.42857,81.5,-,9.140412
35.95,9745.561,685.8,-53.57143,81.5,-,9.140412
36,9738.072,686,-46.42857,81.5,-,9.140412
36.05,9719.358,686.5,-60.66667,81.5,-,9.140412
36.1,9719.358,686.5,-57.09524,81.5,-,9.140412
36.15,9711.876,686.7,-60.66667,81.5,-,9.140412
36.2,9700.656,687,-64.19048,81.5,-,9.140412
36.25,9685.701,687.4,-78.42857,81.5,-,9.140412
36.3,9678.229,687.6,-78.38095,81.5,-,9.140412
36.35,9674.491,687.7,-81.95238,81.5,-,9.140412
36.4,9674.491,687.7,-78.38095,81.5,-,9.140412
36.45,9678.229,687.6,-71.2381,81.5,-,9.140412
36.5,9681.965,687.5,-64.09524,81.5,-,9.140412
36.55,9700.656,687,-42.71429,81.5,-,9.140412
36.6,9696.918,687.1,-42.71429,81.5,-,9.140412
36.65,9689.44,687.3,-46.28571,81.5,-,9.140412
36.7,9681.965,687.5,-57,81.5,-,9.140412
36.75,9678.229,687.6,-67.71429,81.5,-,9.140412
36.8,9670.756,687.8,-74.80952,81.5,-,9.140412
36.85,9659.551,688.1,-81.90476,81.5,-,9.140412
36.9,9652.082,688.3,-78.28571,81.5,-,9.140412
36.95,9644.615,688.5,-88.95238,81.5,-,9.140412
37,9644.615,688.5,-96.09524,81.5,-,9.140412
37.05,9640.884,688.6,-92.52381,81.5,-,9.140412
37.1,9637.15,688.7,-78.28571,81.5,-,9.140412
37.15,9625.957,689,-88.95238,81.5,-,9.140412
37.2,9625.957,689,-81.80952,81.5,-,9.140412
37.25,9625.957,689,-71.14286,81.5,-,9.140412
37.3,9625.957,689,-56.90476,81.5,-,9.140412
37.35,9625.957,689,-49.80952,81.5,-,9.140412
37.4,9622.228,689.1,-49.80952,81.5,-,9.140412
37.45,9618.496,689.2,-53.38095,81.5,-,9.140412
37.5,9614.768,689.3,-60.52381,81.5,-,9.140412
37.55,9611.037,689.4,-67.66666,81.5,-,9.140412
37.6,9614.768,689.3,-81.90476,81.5,-,9.140412
37.65,9625.957,689,-67.66666,81.5,-,9.140412
37.7,9618.496,689.2,-67.61905,81.5,-,9.140412
37.75,9611.037,689.4,-67.57143,81.5,-,9.140412
37.8,9603.582,689.6,-71.09524,81.5,-,9.140412
37.85,9588.673,690,-78.19048,81.5,-,9.140412
37.9,9577.497,690.3,-78.19048,81.5,-,9.140412
37.95,9566.325,690.6,-81.71429,81.5,-,9.140412
38,9562.601,690.7,-78.14286,81.5,-,9.15986
38.05,9551.434,691,-88.7619,81.5,-,9.15986
38.1,9543.99,691.2,-92.28571,81.5,-,9.15986
38.15,9536.549,691.4,-95.80952,81.5,-,9.15986
38.2,9532.829,691.5,-88.66666,81.5,-,9.15986
38.25,9525.391,691.7,-95.7619,81.5,-,9.15986
38.3,9525.391,691.7,-95.7619,81.5,-,9.15986
38.35,9525.391,691.7,-95.7619,81.5,-,9.15986
38.4,9525.391,691.7,-95.7619,81.5,-,9.15986
38.45,9529.111,691.6,-88.66666,81.5,-,9.15986
38.5,9532.829,691.5,-81.57143,81.5,-,9.15986
38.55,9558.878,690.8,-53.19048,81.5,-,9.15986
38.6,9566.325,690.6,-42.52381,81.5,-,9.15986
38.65,9566.325,690.6,-46.09524,81.5,-,9.15986
38.7,9536.549,691.4,-85.14286,81.5,-,9.15986
38.75,9521.673,691.8,-92.2381,81.5,-,9.15986
38.8,9517.953,691.9,-88.66666,81.5,-,9.15986
38.85,9510.521,692.1,-88.66666,81.5,-,9.15986
38.9,9495.655,692.5,-88.61905,81.5,-,9.15986
38.95,9484.512,692.8,-88.57143,81.5,-,9.15986
39,9480.796,692.9,-81.47619,81.32,-,9.140412
39.05,9488.225,692.7,-70.85714,81.32,-,9.140412
39.1,9506.802,692.2,-42.52381,81.32,-,9.140412
39.15,9506.802,692.2,-35.42857,81.32,-,9.140412
39.2,9491.94,692.6,-42.47619,81.32,-,9.140412
39.25,9473.372,693.1,-56.61905,81.32,-,9.140412
39.3,9462.233,693.4,-60.14286,81.32,-,9.140412
39.35,9462.233,693.4,-60.14286,81.32,-,9.140412
39.4,9469.658,693.2,-53.09524,81.32,-,9.140412
39.45,9477.084,693,-46,81.32,-,9.140412
39.5,9491.94,692.6,-35.38095,81.32,-,9.140412
39.55,9510.521,692.1,-21.19048,81.32,-,9.140412
39.6,9503.087,692.3,-53.09524,81.32,-,9.140412
39.65,9462.233,693.4,-99.09524,81.32,-,9.140412
39.7,9447.394,693.8,-113.2381,81.32,-,9.140412
39.75,9428.851,694.3,-102.5238,81.32,-,9.140412
39.8,9428.851,694.3,-88.33334,81.32,-,9.140412
39.85,9421.436,694.5,-91.85714,81.32,-,9.140412
39.9,9421.436,694.5,-84.7619,81.32,-,9.140412
39.95,9417.73,694.6,-74.14286,81.32,-,9.140412
40,9406.611,694.9,-74.09524,81.32,-,9.120965
40.05,9395.499,695.2,-81.14286,81.32,-,9.120965
40.1,9391.797,695.3,-91.7619,81.32,-,9.120965
40.15,9388.093,695.4,-113,81.32,-,9.120965
40.2,9384.391,695.5,-116.5238,81.32,-,9.120965
40.25,9388.093,695.4,-98.85714,81.32,-,9.120965
40.3,9384.391,695.5,-84.71429,81.32,-,9.120965
40.35,9380.689,695.6,-77.61905,81.32,-,9.120965
40.4,9376.986,695.7,-81.14286,81.32,-,9.120965
40.45,9369.584,695.9,-95.2381,81.32,-,9.120965
40.5,9369.584,695.9,-102.3333,81.32,-,9.120965
40.55,9362.186,696.1,-123.5238,81.32,-,9.120965
40.6,9354.787,696.3,-148.2857,81.32,-,9.120965
40.65,9347.39,696.5,-148.2381,81.32,-,9.120965
40.7,9347.39,696.5,-109.3333,81.32,-,9.120965
40.75,9343.692,696.6,-98.71429,81.32,-,9.120965
40.8,9339.994,696.7,-84.57143,81.32,-,9.120965
40.85,9343.692,696.6,-81.04762,81.32,-,9.120965
40.9,9343.692,696.6,-74,81.32,-,9.120965
40.95,9339.994,696.7,-77.52381,81.32,-,9.120965
41,9336.298,696.8,-77.52381,81.32,-,9.120965
41.05,9328.904,697,-74,81.32,-,9.120965
41.1,9321.514,697.2,-70.47619,81.32,-,9.120965
41.15,9317.819,697.3,-70.47619,81.32,-,9.120965
41.2,9310.431,697.5,-74,81.32,-,9.120965
41.25,9303.044,697.7,-77.52381,81.32,-,9.120965
41.3,9299.352,697.8,-84.57143,81.32,-,9.120965
41.35,9291.968,698,-88.09524,81.32,-,9.120965
41.4,9288.277,698.1,-88.09524,81.32,-,9.120965
41.45,9284.585,698.2,-88.09524,81.32,-,9.120965
41.5,9284.585,698.2,-81.04762,81.32,-,9.120965
41.55,9280.896,698.3,-84.57143,81.32,-,9.120965
41.6,9280.896,698.3,-77.52381,81.32,-,9.120965
41.65,9273.515,698.5,-77.52381,81.32,-,9.120965
41.7,9269.826,698.6,-74,81.32,-,9.120965
41.75,9262.449,698.8,-81.04762,81.32,-,9.120965
41.8,9255.073,699,-84.57143,81.32,-,9.120965
41.85,9251.387,699.1,-84.57143,81.32,-,9.120965
41.9,9247.699,699.2,-91.61905,81.32,-,9.120965
41.95,9247.699,699.2,-91.61905,81.32,-,9.120965
42,9247.699,699.2,-88.09524,81.32,-,9.140412
42.05,9244.014,699.3,-88.09524,81.32,-,9.140412
42.1,9240.326,699.4,-84.57143,81.32,-,9.140412
42.15,9240.326,699.4,-77.52381,81.32,-,9.140412
42.2,9236.642,699.5,-77.52381,81.32,-,9.140412
42.25,9225.589,699.8,-81,81.32,-,9.140412
42.3,9221.904,699.9,-77.47619,81.32,-,9.140412
42.35,9214.54,700.1,-80.95238,81.32,-,9.140412
42.4,9214.54,700.1,-73.90476,81.32,-,9.140412
42.45,9210.855,700.2,-73.90476,81.32,-,9.140412
42.5,9207.175,700.3,-73.90476,81.32,-,9.140412
42.55,9199.812,700.5,-80.90476,81.32,-,9.140412
42.6,9192.45,700.7,-84.38095,81.32,-,9.140412
42.65,9188.771,700.8,-87.90476,81.32,-,9.140412
42.7,9188.771,700.8,-80.85714,81.32,-,9.140412
42.75,9185.091,700.9,-80.85714,81.32,-,9.140412
42.8,9181.412,701,-77.33334,81.32,-,9.140412
42.85,9177.734,701.1,-73.80952,81.32,-,9.140412
42.9,9174.056,701.2,-73.80952,81.32,-,9.140412
42.95,9170.379,701.3,-73.80952,81.32,-,9.140412
43,9166.7,701.4,-77.33334,81.32,-,9.120965
43.05,9166.7,701.4,-77.33334,81.32,-,9.120965
43.1,9163.024,701.5,-77.33334,81.32,-,9.120965
43.15,9159.349,701.6,-77.33334,81.32,-,9.120965
43.2,9151.996,701.8,-84.33334,81.32,-,9.120965
43.25,9148.32,701.9,-84.33334,81.32,-,9.120965
43.3,9144.646,702,-77.28571,81.32,-,9.120965
43.35,9140.973,702.1,-77.2381,81.32,-,9.120965
43.4,9137.297,702.2,-73.7619,81.32,-,9.120965
43.45,9137.297,702.2,-73.7619,81.32,-,9.120965
43.5,9140.973,702.1,-66.71429,81.32,-,9.120965
43.55,9137.297,702.2,-66.71429,81.32,-,9.120965
43.6,9137.297,702.2,-59.71429,81.32,-,9.120965
43.65,9137.297,702.2,-52.71429,81.32,-,9.120965
43.7,9137.297,702.2,-49.19048,81.32,-,9.120965
43.75,9140.973,702.1,-45.66667,81.32,-,9.120965
43.8,9137.297,702.2,-45.66667,81.32,-,9.120965
43.85,9140.973,702.1,-38.61905,81.32,-,9.120965
43.9,9140.973,702.1,-35.09524,81.32,-,9.120965
43.95,9126.278,702.5,-45.57143,81.32,-,9.120965
44,9118.935,702.7,-49.04762,81.32,-,9.120965
44.05,9115.264,702.8,-49,81.32,-,9.120965
44.1,9107.922,703,-56,81.32,-,9.120965
44.15,9100.582,703.2,-59.47619,81.32,-,9.120965
44.2,9104.253,703.1,-52.47619,81.32,-,9.120965
44.25,9096.913,703.3,-52.47619,81.32,-,9.120965
44.3,9093.243,703.4,-52.42857,81.32,-,9.120965
44.35,9074.905,703.9,-66.42857,81.32,-,9.120965
44.4,9067.575,704.1,-69.95238,81.32,-,9.120965
44.45,9060.244,704.3,-73.42857,81.32,-,9.120965
44.5,9060.244,704.3,-73.42857,81.32,-,9.120965
44.55,9052.915,704.5,-83.95238,81.32,-,9.120965
44.6,9041.926,704.8,-90.90476,81.32,-,9.120965
44.65,9038.262,704.9,-94.38095,81.32,-,9.120965
44.7,9034.601,705,-97.85714,81.32,-,9.120965
44.75,9030.939,705.1,-101.3333,81.32,-,9.120965
44.8,9027.277,705.2,-108.3333,81.32,-,9.120965
44.85,9023.617,705.3,-108.2857,81.32,-,9.120965
44.9,9019.955,705.4,-115.2857,81.32,-,9.120965
44.95,9016.296,705.5,-118.7619,81.32,-,9.120965
45,9019.955,705.4,-101.2857,81.32,-,9.120965
45.05,9019.955,705.4,-94.28571,81.32,-,9.120965
45.1,9019.955,705.4,-90.80952,81.32,-,9.120965
45.15,9019.955,705.4,-83.80952,81.32,-,9.120965
45.2,9016.296,705.5,-80.28571,81.32,-,9.120965
45.25,9012.638,705.6,-87.2381,81.32,-,9.120965
45.3,9008.978,705.7,-83.71429,81.32,-,9.120965
45.35,9001.659,705.9,-87.19048,81.32,-,9.120965
45.4,8998.003,706,-73.19048,81.32,-,9.120965
45.45,8990.688,706.2,-73.14286,81.32,-,9.120965
45.5,8983.374,706.4,-73.09524,81.32,-,9.120965
45.55,8972.409,706.7,-83.52381,81.32,-,9.120965
45.6,8965.1,706.9,-83.47619,81.32,-,9.120965
45.65,8957.795,707.1,-79.95238,81.32,-,9.120965
45.7,8954.141,707.2,-79.95238,81.32,-,9.120965
45.75,8950.489,707.3,-79.95238,81.32,-,9.120965
45.8,8943.185,707.5,-83.42857,81.32,-,9.120965
45.85,8939.534,707.6,-83.42857,81.32,-,9.120965
45.9,8935.883,707.7,-83.42857,81.32,-,9.120965
45.95,8932.233,707.8,-83.42857,81.32,-,9.120965
46,8928.582,707.9,-83.42857,81.32,-,9.140412
46.05,8924.933,708,-90.38095,81.32,-,9.140412
46.1,8921.285,708.1,-93.85714,81.32,-,9.140412
46.15,8917.635,708.2,-97.33334,81.32,-,9.140412
46.2,8917.635,708.2,-97.33334,81.32,-,9.140412
46.25,8917.635,708.2,-93.85714,81.32,-,9.140412
46.3,8917.635,708.2,-90.38095,81.32,-,9.140412
46.35,8917.635,708.2,-86.90476,81.32,-,9.140412
46.4,8921.285,708.1,-76.47619,81.32,-,9.140412
46.45,8921.285,708.1,-73,81.32,-,9.140412
46.5,8921.285,708.1,-66.04762,81.32,-,9.140412
46.55,8913.987,708.3,-66.04762,81.32,-,9.140412
46.6,8906.691,708.5,-62.57143,81.32,-,9.140412
46.65,8903.046,708.6,-59.09524,81.32,-,9.140412
46.7,8895.753,708.8,-59.09524,81.32,-,9.140412
46.75,8892.105,708.9,-59.09524,81.32,-,9.140412
46.8,8884.817,709.1,-62.57143,81.32,-,9.140412
46.85,8881.171,709.2,-59.09524,81.32,-,9.140412
46.9,8877.528,709.3,-59.09524,81.32,-,9.140412
46.95,8873.883,709.4,-59.09524,81.32,-,9.140412
47,8873.883,709.4,-55.61905,81.32,-,9.140412
47.05,8862.955,709.7,-62.57143,81.32,-,9.140412
47.1,8848.391,710.1,-72.95238,81.32,-,9.140412
47.15,8841.11,710.3,-76.42857,81.32,-,9.140412
47.2,8837.469,710.4,-76.42857,81.32,-,9.140412
47.25,8833.831,710.5,-79.90476,81.32,-,9.140412
47.3,8830.193,710.6,-83.38095,81.32,-,9.140412
47.35,8833.831,710.5,-79.90476,81.32,-,9.140412
47.4,8833.831,710.5,-79.90476,81.32,-,9.140412
47.45,8830.193,710.6,-86.85714,81.32,-,9.140412
47.5,8826.554,710.7,-90.33334,81.32,-,9.140412
47.55,8826.554,710.7,-90.33334,81.32,-,9.140412
47.6,8822.916,710.8,-86.85714,81.32,-,9.140412
47.65,8819.277,710.9,-83.38095,81.32,-,9.140412
47.7,8815.642,711,-83.38095,81.32,-,9.140412
47.75,8815.642,711,-76.42857,81.32,-,9.140412
47.8,8812.006,711.1,-76.42857,81.32,-,9.140412
47.85,8808.368,711.2,-72.95238,81.32,-,9.140412
47.9,8801.097,711.4,-76.38095,81.32,-,9.140412
47.95,8797.463,711.5,-76.38095,81.32,-,9.140412
48,8793.829,711.6,-76.38095,81.32,-,9.140412
48.05,8786.561,711.8,-83.28571,81.32,-,9.140412
48.1,8782.926,711.9,-76.33334,81.32,-,9.140412
48.15,8775.662,712.1,-69.38095,81.32,-,9.140412
